contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,expiry
SPY250911P00594000,2025-09-09 16:44:19+00:00,594.0,0.03,0.0,0.01,0.0,0.0,500.0,36,0.6250037500000001,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00595000,2025-09-11 13:30:11+00:00,595.0,0.01,0.0,0.01,0.0,0.0,1.0,361,0.6093789062500001,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00596000,2025-09-05 14:28:41+00:00,596.0,0.1,0.0,0.01,0.0,0.0,2.0,1,0.6093789062500001,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00597000,2025-09-10 19:38:45+00:00,597.0,0.02,0.0,0.01,0.0,0.0,4.0,33,0.5937540625000001,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00598000,2025-09-10 20:13:38+00:00,598.0,0.02,0.0,0.01,0.0,0.0,8.0,119,0.5937540625000001,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00599000,2025-09-11 14:07:39+00:00,599.0,0.01,0.0,0.01,-0.01,-50.0,24.0,1093,0.57812921875,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00600000,2025-09-10 20:14:42+00:00,600.0,0.01,0.0,0.01,-0.01,-50.0,8.0,970,0.5625043750000001,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00601000,2025-09-10 20:00:17+00:00,601.0,0.02,0.0,0.01,0.0,0.0,60.0,59,0.5625043750000001,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00602000,2025-09-10 20:06:27+00:00,602.0,0.02,0.0,0.01,0.0,0.0,27.0,89,0.5468795312500001,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00603000,2025-09-10 20:02:09+00:00,603.0,0.02,0.0,0.01,0.0,0.0,300.0,325,0.5312546875,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00605000,2025-09-10 20:03:58+00:00,605.0,0.02,0.0,0.01,0.0,0.0,1374.0,1886,0.51562984375,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00606000,2025-09-10 18:55:20+00:00,606.0,0.02,0.0,0.01,0.0,0.0,199.0,202,0.51562984375,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00607000,2025-09-10 18:57:58+00:00,607.0,0.02,0.0,0.01,0.0,0.0,145.0,209,0.500005,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00608000,2025-09-11 14:53:51+00:00,608.0,0.01,0.0,0.01,-0.01,-50.0,3.0,155,0.523442265625,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00609000,2025-09-10 20:14:18+00:00,609.0,0.01,0.0,0.01,-0.01,-50.0,1.0,1703,0.51562984375,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00610000,2025-09-11 13:30:05+00:00,610.0,0.01,0.0,0.01,-0.01,-50.0,20.0,868,0.500005,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00611000,2025-09-11 16:15:18+00:00,611.0,0.01,0.0,0.01,-0.02,-66.66667,2.0,159,0.49219257812500006,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00612000,2025-09-10 19:51:23+00:00,612.0,0.02,0.0,0.01,0.0,0.0,5.0,138,0.48438015625,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00613000,2025-09-10 14:00:22+00:00,613.0,0.01,0.0,0.01,-0.02,-66.66667,2.0,63,0.4687553125,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00614000,2025-09-11 16:52:57+00:00,614.0,0.01,0.0,0.01,-0.02,-66.66667,11.0,194,0.46094289062500005,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00615000,2025-09-11 14:33:25+00:00,615.0,0.01,0.0,0.01,-0.02,-66.66667,13.0,1651,0.45313046875,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00616000,2025-09-11 15:30:23+00:00,616.0,0.01,0.0,0.01,-0.02,-66.66667,2.0,333,0.445318046875,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00617000,2025-09-10 20:01:33+00:00,617.0,0.01,0.0,0.01,-0.03,-75.0,3.0,1278,0.42969320312500003,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00618000,2025-09-11 13:38:57+00:00,618.0,0.01,0.0,0.01,-0.02,-66.66667,202.0,1047,0.42188078125,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00619000,2025-09-10 19:52:51+00:00,619.0,0.04,0.0,0.01,0.0,0.0,135.0,562,0.414068359375,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00620000,2025-09-11 18:46:01+00:00,620.0,0.01,0.0,0.01,-0.04,-80.00001,3280.0,1939,0.398443515625,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00621000,2025-09-11 16:23:37+00:00,621.0,0.01,0.0,0.01,-0.03,-75.0,9921.0,1469,0.39063109375,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00622000,2025-09-11 16:28:41+00:00,622.0,0.01,0.0,0.01,-0.03,-75.0,6759.0,587,0.38281867187499996,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00623000,2025-09-11 17:00:06+00:00,623.0,0.01,0.0,0.01,-0.02,-66.66667,1324.0,1285,0.37500625,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00624000,2025-09-11 17:09:29+00:00,624.0,0.01,0.0,0.01,-0.03,-75.0,5547.0,1372,0.35938140625,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00625000,2025-09-11 18:42:28+00:00,625.0,0.01,0.0,0.01,-0.03,-75.0,2253.0,1426,0.35156898437499995,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00626000,2025-09-11 18:46:00+00:00,626.0,0.01,0.0,0.01,-0.04,-80.00001,192.0,1259,0.3437565625,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00627000,2025-09-11 17:13:00+00:00,627.0,0.01,0.0,0.01,-0.04,-80.00001,865.0,3361,0.3320379296875,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00628000,2025-09-11 17:23:16+00:00,628.0,0.01,0.0,0.01,-0.04,-80.00001,82.0,861,0.32031929687499994,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00629000,2025-09-11 17:24:55+00:00,629.0,0.01,0.0,0.01,-0.049999997,-83.333336,3796.0,1704,0.31250687499999996,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00630000,2025-09-11 18:14:54+00:00,630.0,0.01,0.0,0.01,-0.060000002,-85.71429,830.0,5276,0.304694453125,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00631000,2025-09-11 18:33:56+00:00,631.0,0.01,0.0,0.01,-0.060000002,-85.71429,4897.0,2408,0.2929758203124999,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00632000,2025-09-11 18:36:55+00:00,632.0,0.01,0.0,0.01,-0.07,-87.5,5241.0,1757,0.28125718749999995,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00633000,2025-09-11 18:35:00+00:00,633.0,0.01,0.0,0.01,-0.060000002,-85.71429,3319.0,2768,0.273444765625,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00634000,2025-09-11 18:13:11+00:00,634.0,0.01,0.0,0.01,-0.080000006,-88.88889,1392.0,1659,0.2617261328125,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00635000,2025-09-11 18:16:47+00:00,635.0,0.01,0.0,0.01,-0.09,-90.0,6330.0,5030,0.2500075,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00636000,2025-09-11 18:47:41+00:00,636.0,0.01,0.0,0.01,-0.09,-90.0,8314.0,2763,0.242195078125,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00637000,2025-09-11 18:47:44+00:00,637.0,0.01,0.01,0.02,-0.11,-84.61539,3269.0,4367,0.2500075,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00638000,2025-09-11 18:35:22+00:00,638.0,0.02,0.01,0.02,-0.11,-84.61539,23077.0,2916,0.23828886718749998,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00639000,2025-09-11 18:49:31+00:00,639.0,0.01,0.01,0.02,-0.14,-93.33333,7641.0,5152,0.22852333984375,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00640000,2025-09-11 18:50:04+00:00,640.0,0.02,0.01,0.02,-0.16000001,-94.117645,4755.0,5985,0.21875781249999998,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00641000,2025-09-11 18:50:44+00:00,641.0,0.01,0.01,0.02,-0.19999999,-90.90909,4383.0,2376,0.20703917968749996,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00642000,2025-09-11 18:45:55+00:00,642.0,0.01,0.01,0.02,-0.22999999,-95.83333,12199.0,2893,0.195320546875,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00643000,2025-09-11 18:48:41+00:00,643.0,0.01,0.01,0.02,-0.28,-96.55173,8027.0,7158,0.18360191406249998,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00644000,2025-09-11 18:45:11+00:00,644.0,0.01,0.01,0.02,-0.34,-97.14286,9787.0,11200,0.17383638671875,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00645000,2025-09-11 18:49:20+00:00,645.0,0.01,0.01,0.02,-0.41,-97.61905,18629.0,12792,0.16211775390625,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00646000,2025-09-11 18:46:40+00:00,646.0,0.01,0.01,0.02,-0.51,-96.22642,7457.0,5574,0.15039912109375003,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00647000,2025-09-11 18:44:23+00:00,647.0,0.02,0.02,0.03,-0.61,-96.8254,12468.0,9410,0.148446015625,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00648000,2025-09-11 18:49:13+00:00,648.0,0.02,0.02,0.03,-0.75,-97.4026,21092.0,7607,0.13575083007812502,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00649000,2025-09-11 18:50:47+00:00,649.0,0.02,0.02,0.03,-0.94,-97.91667,24090.0,7727,0.124032197265625,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00650000,2025-09-11 18:50:17+00:00,650.0,0.02,0.02,0.03,-1.16,-98.30509,67900.0,17383,0.11133701171874999,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00651000,2025-09-11 18:49:58+00:00,651.0,0.03,0.02,0.03,-1.44,-98.630135,61223.0,6504,0.09961837890625,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00652000,2025-09-11 18:49:46+00:00,652.0,0.02,0.02,0.03,-1.8100001,-98.907104,121224.0,9155,0.08692319335937501,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00653000,2025-09-11 18:50:38+00:00,653.0,0.03,0.03,0.04,-2.26,-98.68996,267180.0,5706,0.07813421875000001,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00654000,2025-09-11 18:50:57+00:00,654.0,0.03,0.03,0.04,-2.81,-98.943665,279404.0,2814,0.06446248046875,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00655000,2025-09-11 18:50:25+00:00,655.0,0.05,0.05,0.06,-3.47,-98.579544,260546.0,1390,0.054696953125,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00656000,2025-09-11 18:50:42+00:00,656.0,0.08,0.08,0.09,-4.15,-98.10875,315843.0,594,0.043710734863281246,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00657000,2025-09-11 18:50:44+00:00,657.0,0.22,0.21,0.22,-4.9,-95.703125,371377.0,677,0.03724107299804687,False,REGULAR,USD,SPY,2025-09-11
SPY250911P00658000,2025-09-11 18:50:56+00:00,658.0,0.69,0.67,0.69,-5.24,-88.36425,161829.0,364,0.04065900756835937,True,REGULAR,USD,SPY,2025-09-11
SPY250911P00660000,2025-09-11 18:50:23+00:00,660.0,2.39,2.39,2.42,-5.4799995,-69.63151,7901.0,16,0.06373006591796876,True,REGULAR,USD,SPY,2025-09-11
SPY250911P00663000,2025-09-11 18:37:36+00:00,663.0,5.72,5.45,5.49,-5.0099998,-46.691517,650.0,12,0.12647357910156248,True,REGULAR,USD,SPY,2025-09-11
SPY250911P00665000,2025-09-11 18:49:06+00:00,665.0,7.45,7.37,7.42,-8.25,-52.54777,205.0,0,0.14649291015625,True,REGULAR,USD,SPY,2025-09-11
SPY250911P00670000,2025-09-11 18:48:17+00:00,670.0,12.48,12.38,12.48,-5.0200005,-28.685719,104.0,11,0.23389437988281248,True,REGULAR,USD,SPY,2025-09-11
SPY250911P00680000,2025-09-09 18:08:32+00:00,680.0,29.92,21.36,23.58,0.0,0.0,30.0,2,0.5708050732421875,True,REGULAR,USD,SPY,2025-09-11
